event_id,customer_id,event_type,event_time,campaign
84183,1776,open,2024-02-18,Welcome
84184,1548,unsubscribe,2024-07-25,Welcome
84185,1491,click,2024-03-28,Webinar
84186,1268,open,2024-10-05,Promo_Q2
84187,1668,open,2024-09-18,Reactivation
84188,1514,sent,2025-04-27,Promo_Q2
84189,1590,sent,2025-02-05,Welcome
84190,1659,click,2025-02-06,Promo_Q1
84191,1341,sent,2024-12-06,Promo_Q1
84192,1305,open,2024-01-28,Promo_Q2
84193,1368,click,2025-03-07,Welcome
84194,1692,open,2024-07-25,Welcome
84195,1469,click,2025-04-27,Promo_Q1
84196,1572,sent,2024-05-22,Promo_Q1
84197,1225,open,2025-01-21,Reactivation
84198,1775,sent,2024-12-14,Reactivation
84199,1185,click,2024-03-05,Promo_Q1
84200,1784,open,2024-03-19,Promo_Q2
84201,1627,open,2025-07-30,Webinar
84202,1409,sent,2024-07-12,Welcome
84203,1422,click,2024-08-23,Welcome
84204,1300,open,2025-05-08,Welcome
84205,1550,sent,2024-12-30,Reactivation
84206,1256,click,2025-01-26,Promo_Q1
84207,1234,click,2025-01-02,Reactivation
84208,1243,sent,2024-07-05,Promo_Q1
84209,1670,open,2025-04-23,Promo_Q2
84210,1465,open,2024-01-20,Reactivation
84211,1388,open,2024-07-31,Promo_Q1
84212,1350,open,2025-07-04,Promo_Q2
84213,1212,sent,2024-08-06,Reactivation
84214,1291,open,2024-01-10,Welcome
84215,1573,unsubscribe,2024-04-20,Promo_Q2
84216,1510,sent,2025-06-28,Reactivation
84217,1507,open,2025-05-05,Promo_Q1
84218,1645,click,2024-04-22,Welcome
84219,1621,sent,2025-07-18,Promo_Q1
84220,1334,click,2024-04-01,Webinar
84221,1425,sent,2025-07-26,Webinar
84222,1796,sent,2025-05-02,Reactivation
84223,1138,open,2025-06-10,Promo_Q2
84224,1118,open,2024-03-21,Promo_Q2
84225,1637,sent,2024-06-23,Reactivation
84226,1180,sent,2025-02-09,Reactivation
84227,1222,open,2024-10-18,Welcome
84228,1370,sent,2024-06-17,Promo_Q1
84229,1160,sent,2025-02-05,Promo_Q1
84230,1204,open,2025-03-25,Webinar
84231,1557,open,2024-06-13,Webinar
84232,1528,click,2024-02-19,Reactivation
84233,1602,sent,2024-11-27,Promo_Q2
84234,1617,sent,2024-08-16,Promo_Q2
84235,1657,open,2025-05-21,Welcome
84236,1112,unsubscribe,2024-01-26,Webinar
84237,1215,open,2025-01-03,Welcome
84238,1426,sent,2024-01-28,Promo_Q1
84239,1690,click,2024-03-06,Reactivation
84240,1533,open,2024-07-31,Promo_Q2
84241,1738,sent,2024-05-11,Webinar
84242,1046,click,2024-04-03,Webinar
84243,1057,sent,2025-04-02,Reactivation
84244,1773,click,2024-05-14,Reactivation
84245,1486,open,2024-07-29,Webinar
84246,1564,open,2025-06-07,Webinar
84247,1415,sent,2025-03-29,Promo_Q2
84248,1431,sent,2024-10-29,Promo_Q2
84249,1131,sent,2024-02-24,Reactivation
84250,1565,sent,2025-06-29,Promo_Q1
84251,1595,sent,2025-02-13,Promo_Q1
84252,1018,sent,2024-01-21,Reactivation
84253,1412,open,2025-07-01,Reactivation
84254,1143,open,2024-02-11,Welcome
84255,1306,sent,2024-12-13,Promo_Q1
84256,1417,open,2024-08-15,Webinar
84257,1540,sent,2025-07-19,Welcome
84258,1113,click,2025-06-16,Welcome
84259,1628,sent,2024-12-11,Reactivation
84260,1376,open,2025-02-08,Promo_Q2
84261,1488,sent,2025-04-19,Welcome
84262,1763,open,2025-04-18,Reactivation
84263,1625,click,2024-12-11,Welcome
84264,1094,click,2024-05-25,Promo_Q2
84265,1001,click,2024-06-29,Reactivation
84266,1455,click,2025-01-19,Promo_Q2
84267,1695,click,2025-01-31,Promo_Q2
84268,1462,open,2024-08-02,Webinar
84269,1149,click,2025-05-27,Promo_Q2
84270,1568,sent,2024-08-18,Promo_Q2
84271,1582,open,2025-02-07,Promo_Q2
84272,1657,open,2024-04-30,Promo_Q1
84273,1078,sent,2024-07-22,Webinar
84274,1647,open,2024-11-11,Promo_Q1
84275,1079,sent,2024-01-22,Promo_Q2
84276,1248,open,2024-01-25,Promo_Q1
84277,1688,sent,2024-06-04,Reactivation
84278,1010,open,2025-04-22,Promo_Q1
84279,1221,open,2024-05-04,Reactivation
84280,1127,sent,2025-05-26,Welcome
84281,1041,open,2025-02-17,Webinar
84282,1702,open,2025-02-01,Promo_Q1
84283,1414,open,2025-01-23,Welcome
84284,1619,open,2025-07-17,Promo_Q2
84285,1676,sent,2024-12-31,Reactivation
84286,1178,sent,2025-01-09,Promo_Q1
84287,1082,click,2024-09-18,Welcome
84288,1386,open,2025-05-18,Welcome
84289,1517,open,2024-02-03,Webinar
84290,1686,sent,2024-07-17,Promo_Q2
84291,1333,open,2024-06-14,Webinar
84292,1296,unsubscribe,2024-08-17,Promo_Q1
84293,1441,sent,2024-10-03,Promo_Q2
84294,1779,sent,2025-07-05,Promo_Q1
84295,1630,sent,2025-06-17,Reactivation
84296,1712,click,2024-12-18,Promo_Q1
84297,1495,open,2024-01-12,Promo_Q2
84298,1529,click,2024-11-16,Promo_Q1
84299,1587,click,2024-02-09,Webinar
84300,1121,open,2024-07-26,Welcome
84301,1794,sent,2024-06-24,Promo_Q1
84302,1551,sent,2025-01-08,Promo_Q2
84303,1195,sent,2024-01-11,Webinar
84304,1498,open,2025-03-31,Promo_Q2
84305,1153,open,2025-04-21,Reactivation
84306,1344,click,2024-01-19,Welcome
84307,1757,sent,2024-02-17,Webinar
84308,1116,sent,2025-06-15,Welcome
84309,1041,click,2024-12-21,Promo_Q1
84310,1104,open,2025-07-08,Welcome
84311,1248,open,2024-09-21,Promo_Q1
84312,1364,sent,2024-04-19,Webinar
84313,1684,open,2024-08-01,Promo_Q2
84314,1266,sent,2025-06-20,Webinar
84315,1386,open,2024-03-07,Promo_Q2
84316,1149,open,2025-05-29,Promo_Q2
84317,1203,open,2024-11-01,Welcome
84318,1374,click,2024-02-10,Promo_Q2
84319,1025,open,2024-08-18,Reactivation
84320,1790,click,2024-05-20,Reactivation
84321,1453,sent,2024-11-27,Welcome
84322,1457,open,2024-03-28,Welcome
84323,1011,open,2025-06-27,Webinar
84324,1261,sent,2024-05-01,Reactivation
84325,1518,click,2024-12-31,Reactivation
84326,1225,sent,2025-04-24,Promo_Q2
84327,1272,open,2024-12-09,Webinar
84328,1760,sent,2025-01-13,Webinar
84329,1046,open,2024-08-24,Webinar
84330,1408,open,2024-02-28,Promo_Q1
84331,1014,open,2024-03-16,Promo_Q2
84332,1536,sent,2025-02-09,Welcome
84333,1365,open,2025-04-05,Webinar
84334,1254,open,2025-05-01,Promo_Q2
84335,1407,sent,2024-07-28,Promo_Q2
84336,1774,click,2025-07-13,Promo_Q2
84337,1759,click,2025-01-05,Reactivation
84338,1489,sent,2024-03-29,Welcome
84339,1789,click,2024-02-08,Webinar
84340,1112,click,2024-11-10,Welcome
84341,1201,click,2025-03-03,Welcome
84342,1302,sent,2024-01-11,Reactivation
84343,1105,sent,2024-01-14,Welcome
84344,1228,sent,2024-11-29,Welcome
84345,1425,sent,2025-07-25,Promo_Q2
84346,1488,open,2025-03-01,Promo_Q2
84347,1699,click,2024-03-28,Webinar
84348,1453,click,2024-02-20,Promo_Q1
84349,1682,open,2025-04-14,Webinar
84350,1187,sent,2025-04-12,Webinar
84351,1553,sent,2024-09-20,Promo_Q2
84352,1323,sent,2024-01-21,Welcome
84353,1339,open,2025-03-18,Reactivation
84354,1083,open,2024-08-25,Webinar
84355,1342,open,2025-04-16,Promo_Q1
84356,1147,sent,2024-03-24,Webinar
84357,1335,click,2024-09-24,Welcome
84358,1659,open,2024-10-30,Webinar
84359,1793,open,2024-08-01,Welcome
84360,1679,click,2025-07-25,Welcome
84361,1768,sent,2025-03-16,Reactivation
84362,1223,sent,2025-04-23,Reactivation
84363,1606,open,2024-05-19,Webinar
84364,1376,open,2024-08-09,Reactivation
84365,1673,open,2024-03-04,Promo_Q1
84366,1248,click,2025-07-30,Promo_Q2
84367,1464,sent,2024-05-28,Webinar
84368,1424,sent,2024-02-28,Reactivation
84369,1268,sent,2024-04-28,Promo_Q1
84370,1670,click,2024-11-25,Promo_Q2
84371,1582,click,2024-07-12,Promo_Q1
84372,1682,sent,2024-04-04,Webinar
84373,1398,sent,2024-09-27,Promo_Q2
84374,1261,click,2025-01-21,Reactivation
84375,1420,sent,2025-01-18,Welcome
84376,1443,open,2024-01-09,Reactivation
84377,1441,open,2025-03-11,Welcome
84378,1727,open,2024-05-19,Promo_Q1
84379,1480,open,2025-06-16,Welcome
84380,1590,open,2024-03-20,Welcome
84381,1447,sent,2024-08-18,Promo_Q1
84382,1705,sent,2024-06-29,Promo_Q1
84383,1308,click,2024-10-10,Welcome
84384,1649,click,2024-06-29,Welcome
84385,1144,sent,2025-03-21,Webinar
84386,1547,open,2024-08-08,Reactivation
84387,1330,sent,2024-07-21,Promo_Q2
84388,1784,open,2025-07-14,Promo_Q1
84389,1161,sent,2024-08-20,Promo_Q1
84390,1307,sent,2024-03-16,Welcome
84391,1317,open,2024-06-03,Promo_Q1
84392,1591,sent,2025-02-21,Reactivation
84393,1127,open,2024-05-31,Webinar
84394,1456,unsubscribe,2025-01-27,Webinar
84395,1004,sent,2025-06-11,Welcome
84396,1492,open,2024-08-03,Welcome
84397,1386,open,2024-04-21,Promo_Q2
84398,1505,click,2025-02-17,Reactivation
84399,1186,sent,2024-09-09,Promo_Q1
84400,1062,open,2024-01-27,Welcome
84401,1281,open,2024-11-29,Promo_Q2
84402,1281,unsubscribe,2024-11-30,Webinar
84403,1635,sent,2025-01-28,Promo_Q1
84404,1794,unsubscribe,2025-02-28,Webinar
84405,1740,open,2025-01-07,Webinar
84406,1362,open,2024-07-14,Reactivation
84407,1183,sent,2025-04-27,Welcome
84408,1131,open,2025-06-23,Welcome
84409,1669,sent,2024-06-23,Welcome
84410,1186,click,2024-06-11,Webinar
84411,1395,sent,2024-10-23,Promo_Q2
84412,1747,click,2025-07-22,Reactivation
84413,1661,sent,2024-04-04,Reactivation
84414,1043,sent,2024-10-12,Webinar
84415,1004,click,2024-04-22,Welcome
84416,1325,click,2024-08-24,Promo_Q2
84417,1198,sent,2024-08-06,Welcome
84418,1790,unsubscribe,2024-11-25,Reactivation
84419,1359,open,2024-01-20,Promo_Q2
84420,1006,sent,2025-04-10,Promo_Q1
84421,1662,open,2025-02-13,Promo_Q1
84422,1784,sent,2025-07-30,Webinar
84423,1164,sent,2024-05-27,Promo_Q1
84424,1690,open,2025-05-15,Reactivation
84425,1570,sent,2024-12-18,Reactivation
84426,1711,sent,2024-05-13,Promo_Q1
84427,1599,sent,2024-06-19,Webinar
84428,1379,open,2024-01-12,Webinar
84429,1179,click,2024-07-17,Promo_Q2
84430,1590,sent,2025-06-02,Promo_Q1
84431,1047,sent,2024-02-13,Promo_Q1
84432,1437,open,2025-06-19,Reactivation
84433,1646,unsubscribe,2024-08-07,Promo_Q1
84434,1665,open,2025-03-03,Welcome
84435,1387,sent,2025-01-14,Webinar
84436,1781,sent,2025-01-23,Webinar
84437,1627,sent,2024-11-12,Promo_Q2
84438,1053,sent,2024-09-24,Promo_Q1
84439,1754,sent,2025-06-19,Webinar
84440,1287,sent,2025-01-27,Promo_Q1
84441,1383,sent,2024-12-20,Reactivation
84442,1579,sent,2024-08-29,Webinar
84443,1337,open,2024-05-09,Promo_Q1
84444,1183,click,2024-01-02,Promo_Q1
84445,1231,unsubscribe,2025-07-19,Promo_Q2
84446,1450,sent,2025-03-12,Webinar
84447,1389,open,2025-07-27,Welcome
84448,1393,click,2025-03-20,Webinar
84449,1285,sent,2024-01-27,Reactivation
84450,1163,click,2024-09-13,Promo_Q1
84451,1104,click,2024-03-08,Webinar
84452,1163,sent,2025-04-07,Promo_Q1
84453,1306,click,2024-04-17,Promo_Q2
84454,1798,open,2025-01-14,Promo_Q2
84455,1271,sent,2025-01-14,Webinar
84456,1541,sent,2025-01-03,Promo_Q2
84457,1409,sent,2025-05-21,Promo_Q1
84458,1075,click,2025-02-22,Reactivation
84459,1485,click,2024-07-07,Webinar
84460,1313,sent,2024-06-30,Reactivation
84461,1112,open,2024-01-13,Promo_Q2
84462,1248,sent,2025-06-08,Promo_Q2
84463,1758,click,2024-02-29,Promo_Q1
84464,1491,click,2024-10-03,Webinar
84465,1570,sent,2024-10-20,Webinar
84466,1652,sent,2024-09-15,Welcome
84467,1480,sent,2024-11-27,Promo_Q1
84468,1325,click,2025-02-24,Webinar
84469,1362,sent,2024-04-23,Reactivation
84470,1755,sent,2024-02-12,Promo_Q2
84471,1485,open,2025-05-09,Reactivation
84472,1421,sent,2024-10-12,Promo_Q2
84473,1409,open,2024-03-14,Promo_Q1
84474,1408,open,2025-01-22,Webinar
84475,1762,open,2024-05-08,Promo_Q2
84476,1130,open,2024-02-17,Promo_Q1
84477,1125,sent,2024-06-12,Reactivation
84478,1776,click,2024-06-20,Promo_Q2
84479,1713,open,2025-05-16,Webinar
84480,1284,open,2024-06-26,Reactivation
84481,1188,open,2025-03-26,Promo_Q1
84482,1438,click,2024-11-29,Reactivation
84483,1044,sent,2024-02-24,Promo_Q2
84484,1522,open,2024-03-31,Welcome
84485,1005,sent,2024-02-16,Welcome
84486,1376,sent,2024-08-19,Webinar
84487,1175,click,2025-07-13,Promo_Q1
84488,1159,click,2024-04-14,Webinar
84489,1244,sent,2024-07-16,Promo_Q2
84490,1029,open,2025-04-18,Promo_Q1
84491,1387,click,2025-05-20,Welcome
84492,1154,sent,2025-02-28,Reactivation
84493,1607,unsubscribe,2024-09-26,Reactivation
84494,1002,click,2025-01-09,Promo_Q2
84495,1335,open,2024-09-16,Promo_Q2
84496,1461,open,2025-05-04,Promo_Q1
84497,1604,click,2024-08-24,Welcome
84498,1056,open,2025-04-16,Reactivation
84499,1748,open,2024-12-03,Promo_Q1
84500,1398,click,2024-10-27,Promo_Q1
84501,1332,sent,2025-01-13,Promo_Q1
84502,1527,sent,2024-06-17,Webinar
84503,1597,click,2024-08-14,Promo_Q1
84504,1374,sent,2025-04-09,Promo_Q1
84505,1766,sent,2024-08-09,Promo_Q1
84506,1733,click,2025-01-12,Promo_Q1
84507,1761,open,2025-01-17,Webinar
84508,1045,click,2025-05-16,Promo_Q2
84509,1532,sent,2024-09-12,Webinar
84510,1124,sent,2025-06-04,Promo_Q1
84511,1658,click,2025-07-27,Promo_Q2
84512,1230,open,2024-04-07,Webinar
84513,1335,open,2025-02-16,Welcome
84514,1573,click,2025-02-06,Welcome
84515,1121,sent,2024-09-20,Promo_Q1
84516,1256,sent,2024-06-24,Promo_Q1
84517,1716,open,2024-01-16,Reactivation
84518,1482,open,2025-01-02,Welcome
84519,1517,sent,2024-07-01,Promo_Q2
84520,1314,sent,2024-11-14,Promo_Q2
84521,1337,open,2024-03-11,Reactivation
84522,1077,sent,2024-01-26,Welcome
84523,1653,open,2025-04-07,Webinar
84524,1100,sent,2024-03-11,Webinar
84525,1720,sent,2024-03-20,Promo_Q2
84526,1296,click,2024-11-25,Webinar
84527,1707,open,2025-02-25,Promo_Q1
84528,1692,click,2024-01-05,Promo_Q1
84529,1258,open,2024-09-12,Reactivation
84530,1437,open,2024-12-30,Webinar
84531,1707,sent,2025-03-01,Reactivation
84532,1651,sent,2025-06-30,Welcome
84533,1523,sent,2024-01-10,Webinar
84534,1778,open,2025-06-02,Promo_Q2
84535,1540,sent,2025-07-11,Promo_Q2
84536,1119,open,2025-05-14,Welcome
84537,1395,sent,2025-07-01,Promo_Q1
84538,1497,click,2024-03-09,Promo_Q1
84539,1249,sent,2025-07-26,Promo_Q1
84540,1007,click,2025-03-17,Webinar
84541,1413,open,2024-02-10,Reactivation
84542,1436,open,2025-01-26,Welcome
84543,1655,open,2025-02-09,Webinar
84544,1519,sent,2024-12-29,Promo_Q2
84545,1452,sent,2025-05-19,Reactivation
84546,1567,sent,2025-03-08,Reactivation
84547,1020,open,2024-04-03,Webinar
84548,1003,sent,2024-05-24,Promo_Q2
84549,1413,sent,2024-09-24,Reactivation
84550,1020,click,2024-08-15,Webinar
84551,1778,open,2025-01-17,Promo_Q2
84552,1445,unsubscribe,2024-03-19,Webinar
84553,1227,open,2024-07-23,Promo_Q2
84554,1346,click,2024-05-20,Welcome
84555,1730,sent,2024-06-18,Promo_Q1
84556,1677,open,2025-02-14,Webinar
84557,1340,sent,2024-02-16,Webinar
84558,1051,sent,2025-05-26,Webinar
84559,1373,click,2025-01-04,Webinar
84560,1682,sent,2024-08-25,Welcome
84561,1353,sent,2024-10-07,Promo_Q1
84562,1030,sent,2025-02-06,Promo_Q1
84563,1478,open,2025-02-25,Reactivation
84564,1244,sent,2025-04-09,Welcome
84565,1557,open,2024-06-01,Promo_Q1
84566,1727,open,2025-05-09,Promo_Q1
84567,1408,open,2025-04-24,Promo_Q2
84568,1415,sent,2025-05-08,Promo_Q2
84569,1023,open,2024-02-16,Welcome
84570,1053,sent,2024-03-23,Welcome
84571,1042,click,2024-12-26,Promo_Q1
84572,1676,sent,2025-07-03,Promo_Q2
84573,1616,click,2024-03-04,Promo_Q2
84574,1162,open,2025-03-02,Promo_Q1
84575,1154,sent,2024-03-19,Promo_Q1
84576,1327,open,2025-07-02,Reactivation
84577,1409,click,2025-04-06,Webinar
84578,1515,sent,2024-06-15,Welcome
84579,1373,sent,2024-01-28,Welcome
84580,1555,sent,2024-09-08,Reactivation
84581,1466,sent,2024-10-29,Promo_Q2
84582,1566,sent,2024-10-31,Webinar
84583,1494,sent,2025-05-06,Promo_Q2
84584,1525,sent,2025-07-19,Reactivation
84585,1450,sent,2024-09-06,Reactivation
84586,1624,unsubscribe,2024-04-04,Reactivation
84587,1056,click,2024-08-05,Welcome
84588,1104,open,2025-02-14,Welcome
84589,1175,click,2024-12-02,Promo_Q2
84590,1322,open,2024-02-20,Promo_Q1
84591,1068,open,2024-05-01,Welcome
84592,1525,click,2025-02-04,Webinar
84593,1798,open,2025-02-06,Webinar
84594,1492,sent,2024-12-17,Webinar
84595,1332,sent,2024-06-18,Reactivation
84596,1673,open,2024-04-04,Promo_Q2
84597,1678,sent,2024-05-12,Reactivation
84598,1299,unsubscribe,2025-04-10,Webinar
84599,1771,sent,2024-10-08,Webinar
84600,1043,open,2024-07-21,Reactivation
84601,1199,sent,2024-03-19,Webinar
84602,1644,open,2024-08-14,Webinar
84603,1092,open,2024-08-29,Promo_Q2
84604,1490,open,2025-05-26,Webinar
84605,1544,click,2025-06-26,Reactivation
84606,1769,sent,2025-04-29,Reactivation
84607,1036,open,2024-08-11,Promo_Q1
84608,1282,click,2024-11-18,Webinar
84609,1205,sent,2025-04-30,Promo_Q1
84610,1662,sent,2024-01-30,Reactivation
84611,1651,click,2024-11-03,Promo_Q1
84612,1793,open,2024-08-18,Webinar
84613,1173,sent,2024-08-07,Welcome
84614,1676,click,2024-07-21,Promo_Q2
84615,1614,open,2025-01-04,Webinar
84616,1290,open,2024-08-28,Promo_Q1
84617,1418,click,2024-07-04,Promo_Q1
84618,1288,sent,2024-11-22,Promo_Q1
84619,1102,sent,2024-08-03,Reactivation
84620,1665,open,2024-01-21,Webinar
84621,1451,sent,2024-08-28,Promo_Q1
84622,1121,unsubscribe,2024-04-23,Welcome
84623,1057,sent,2024-02-27,Webinar
84624,1107,click,2025-05-18,Reactivation
84625,1239,open,2025-02-03,Webinar
84626,1413,click,2024-08-07,Reactivation
84627,1021,open,2025-07-22,Reactivation
84628,1585,click,2024-07-30,Promo_Q2
84629,1533,click,2024-05-21,Promo_Q2
84630,1416,click,2024-09-30,Welcome
84631,1298,open,2025-06-29,Promo_Q1
84632,1011,sent,2025-01-18,Webinar
84633,1570,open,2025-02-25,Promo_Q1
84634,1354,sent,2024-04-05,Webinar
84635,1752,sent,2024-01-24,Welcome
84636,1086,click,2024-11-05,Welcome
84637,1656,sent,2024-07-09,Webinar
84638,1225,open,2024-01-25,Reactivation
84639,1194,open,2025-06-01,Promo_Q2
84640,1103,click,2024-01-15,Webinar
84641,1674,click,2024-01-08,Reactivation
84642,1302,open,2024-06-21,Webinar
84643,1048,click,2024-10-13,Webinar
84644,1746,open,2024-09-17,Webinar
84645,1293,open,2024-07-26,Webinar
84646,1022,sent,2025-05-13,Webinar
84647,1647,open,2024-06-20,Reactivation
84648,1175,click,2025-01-11,Welcome
84649,1333,open,2024-08-17,Promo_Q2
84650,1754,open,2024-08-12,Promo_Q2
84651,1017,click,2025-06-22,Reactivation
84652,1771,open,2025-02-06,Reactivation
84653,1396,sent,2024-11-06,Webinar
84654,1710,sent,2024-04-10,Welcome
84655,1076,click,2024-03-20,Welcome
84656,1203,sent,2024-04-21,Promo_Q1
84657,1233,unsubscribe,2024-12-27,Welcome
84658,1787,sent,2024-02-02,Webinar
84659,1671,click,2024-09-24,Promo_Q1
84660,1115,click,2024-09-22,Reactivation
84661,1770,sent,2025-06-13,Webinar
84662,1749,open,2024-08-01,Promo_Q1
84663,1096,click,2025-06-01,Webinar
84664,1640,click,2024-12-20,Reactivation
84665,1274,click,2024-08-13,Promo_Q1
84666,1772,sent,2024-10-30,Webinar
84667,1376,sent,2024-02-24,Promo_Q2
84668,1334,sent,2025-05-28,Reactivation
84669,1590,sent,2024-12-30,Promo_Q1
84670,1349,open,2024-09-08,Promo_Q2
84671,1499,click,2025-03-23,Promo_Q2
84672,1176,sent,2024-08-21,Promo_Q1
84673,1639,click,2024-09-22,Welcome
84674,1710,open,2024-08-31,Welcome
84675,1363,open,2025-07-29,Webinar
84676,1716,unsubscribe,2025-03-20,Promo_Q1
84677,1045,sent,2025-06-19,Promo_Q1
84678,1379,sent,2024-08-07,Promo_Q2
84679,1430,sent,2024-10-09,Promo_Q2
84680,1676,open,2024-04-26,Promo_Q2
84681,1610,sent,2024-01-06,Reactivation
84682,1307,click,2024-04-22,Welcome
84683,1416,click,2025-06-19,Webinar
84684,1243,click,2024-09-20,Webinar
84685,1655,click,2024-03-16,Promo_Q1
84686,1137,open,2024-09-18,Promo_Q2
84687,1058,open,2025-04-02,Promo_Q1
84688,1781,sent,2024-10-15,Welcome
84689,1169,sent,2025-06-24,Reactivation
84690,1620,unsubscribe,2025-06-02,Welcome
84691,1462,sent,2024-09-30,Promo_Q1
84692,1410,open,2024-02-17,Promo_Q2
84693,1384,sent,2025-02-10,Promo_Q1
84694,1445,open,2024-07-24,Promo_Q2
84695,1556,sent,2025-03-29,Promo_Q2
84696,1473,open,2024-06-27,Promo_Q1
84697,1598,click,2024-07-09,Reactivation
84698,1798,sent,2024-11-08,Promo_Q1
84699,1589,sent,2024-01-15,Welcome
84700,1242,sent,2024-04-07,Welcome
84701,1224,sent,2025-05-06,Webinar
84702,1675,sent,2025-07-05,Welcome
84703,1122,open,2024-04-20,Welcome
84704,1508,open,2025-03-21,Promo_Q1
84705,1689,open,2024-03-05,Promo_Q1
84706,1699,click,2024-09-29,Reactivation
84707,1244,sent,2024-10-20,Welcome
84708,1221,sent,2024-11-21,Reactivation
84709,1135,open,2024-07-27,Reactivation
84710,1035,sent,2025-05-08,Welcome
84711,1167,sent,2024-06-24,Promo_Q1
84712,1262,open,2024-10-06,Promo_Q2
84713,1334,open,2024-04-21,Promo_Q2
84714,1732,sent,2024-11-26,Promo_Q2
84715,1065,sent,2024-04-23,Reactivation
84716,1110,open,2024-05-19,Promo_Q2
84717,1411,sent,2024-09-09,Webinar
84718,1395,sent,2024-06-09,Webinar
84719,1009,click,2024-01-24,Reactivation
84720,1182,sent,2025-04-04,Promo_Q1
84721,1043,sent,2025-04-18,Welcome
84722,1632,open,2025-06-03,Reactivation
84723,1306,open,2025-07-19,Promo_Q2
84724,1113,click,2024-03-06,Welcome
84725,1319,open,2024-06-07,Promo_Q1
84726,1433,sent,2024-12-29,Promo_Q2
84727,1766,open,2025-05-20,Webinar
84728,1231,click,2024-04-03,Webinar
84729,1480,open,2024-10-06,Reactivation
84730,1415,sent,2025-07-18,Promo_Q1
84731,1136,sent,2024-07-10,Reactivation
84732,1512,click,2024-10-10,Promo_Q1
84733,1680,open,2025-02-04,Reactivation
84734,1691,sent,2024-08-31,Welcome
84735,1415,click,2025-02-18,Reactivation
84736,1766,sent,2024-03-26,Welcome
84737,1047,open,2024-05-13,Promo_Q1
84738,1142,open,2024-08-11,Welcome
84739,1793,click,2025-07-21,Welcome
84740,1085,sent,2024-07-20,Reactivation
84741,1431,open,2025-06-12,Welcome
84742,1093,open,2025-05-19,Promo_Q2
84743,1430,sent,2025-03-12,Promo_Q2
84744,1429,open,2024-08-01,Promo_Q1
84745,1159,sent,2024-07-09,Promo_Q2
84746,1564,sent,2025-01-04,Reactivation
84747,1772,sent,2024-05-14,Welcome
84748,1118,sent,2024-07-27,Welcome
84749,1558,sent,2025-04-15,Promo_Q1
84750,1157,sent,2024-05-01,Welcome
84751,1433,open,2025-04-22,Welcome
84752,1193,sent,2024-11-14,Welcome
84753,1608,click,2024-10-22,Promo_Q1
84754,1257,sent,2024-12-20,Promo_Q2
84755,1468,open,2024-12-30,Promo_Q2
84756,1699,sent,2024-11-18,Webinar
84757,1232,click,2025-02-08,Reactivation
84758,1766,sent,2024-07-25,Webinar
84759,1421,open,2025-04-12,Promo_Q1
84760,1078,sent,2024-05-07,Promo_Q1
84761,1378,open,2025-02-16,Promo_Q2
84762,1692,sent,2024-08-10,Welcome
84763,1248,open,2025-02-04,Webinar
84764,1375,sent,2024-01-19,Promo_Q1
84765,1758,sent,2024-08-13,Reactivation
84766,1512,click,2025-07-09,Webinar
84767,1642,sent,2024-11-26,Reactivation
